chip,pixels,interior_px,boundary_px,background_px,unlabelled_px,n_parcels
g6_00036_11.tif,65536,1102,420,64014,0,11
g6_00036_13.tif,65536,0,0,65536,0,0
g6_00036_14.tif,65536,20,37,65479,0,2
g6_00036_15.tif,65536,0,0,65536,0,0
g6_00036_16.tif,65536,0,0,65536,0,0
g6_00036_17.tif,65536,0,0,65536,0,0
g6_00036_18.tif,65536,0,0,65536,0,0
g6_00036_2.tif,65536,1833,1565,62138,0,53
g6_00036_3.tif,65536,1876,934,62726,0,22
g6_00036_4.tif,65536,1110,707,63719,0,21
g6_00036_5.tif,65536,4403,2487,58646,0,72
g6_00036_6.tif,65536,7073,2531,55932,0,56
g6_00036_7.tif,65536,1359,697,63480,0,18
g6_00036_8.tif,65536,3734,1398,60404,0,38
g6_00036_9.tif,65536,5389,2134,58013,0,57
g6_00037_0.tif,65536,0,0,65536,0,0
g6_00037_1.tif,65536,0,0,65536,0,0
g6_00037_10.tif,65536,0,0,65536,0,0
g6_00037_11.tif,65536,0,0,65536,0,0
g6_00037_12.tif,65536,0,0,65536,0,0
g6_00037_13.tif,65536,0,0,65536,0,0
g6_00037_14.tif,65536,0,0,65536,0,0
g6_00037_15.tif,65536,0,0,65536,0,0
g6_00037_16.tif,65536,0,0,65536,0,0
g6_00037_17.tif,65536,44,98,65394,0,7
g6_00037_18.tif,65536,87,190,65259,0,14
g6_00037_2.tif,65536,35,85,65416,0,5
g6_00037_3.tif,65536,0,0,65536,0,0
g6_00037_4.tif,65536,0,0,65536,0,0
g6_00037_5.tif,65536,0,0,65536,0,0
g6_00037_6.tif,65536,0,0,65536,0,0
g6_00037_7.tif,65536,11,18,65507,0,1
g6_00037_8.tif,65536,2,10,65524,0,1
g6_00037_9.tif,65536,0,0,65536,0,0
g6_00038_0.tif,65536,52,96,65388,0,4
g6_00038_1.tif,65536,185,149,65202,0,5
g6_00038_10.tif,65536,405,377,64754,0,18
g6_00038_11.tif,65536,63,32,65441,0,2
g6_00038_12.tif,65536,0,0,65536,0,0
g6_00038_13.tif,65536,3218,1552,60766,0,45
g6_00038_14.tif,65536,8042,5686,51808,0,138
g6_00038_15.tif,65536,3001,2044,60491,0,58
g6_00038_16.tif,65536,455,512,64569,0,19
g6_00038_17.tif,65536,481,418,64637,0,16
g6_00038_18.tif,65536,690,817,64029,0,35
g6_00038_2.tif,65536,289,430,64817,0,15
g6_00038_3.tif,65536,22,90,65424,0,3
g6_00038_4.tif,65536,1,5,65530,0,1
g6_00038_5.tif,65536,13,27,65496,0,3
g6_00038_6.tif,65536,16,19,65501,0,1
g6_00038_7.tif,65536,0,0,65536,0,0
g6_00038_8.tif,65536,0,0,65536,0,0
g6_00038_9.tif,65536,0,0,65536,0,0
g6_00039_0.tif,65536,0,0,65536,0,0
g6_00039_1.tif,65536,0,0,65536,0,0
g6_00039_10.tif,65536,4784,2203,58549,0,54
g6_00039_11.tif,65536,4576,2680,58280,0,75
g6_00039_12.tif,65536,2562,1884,61090,0,71
g6_00039_14.tif,65536,656,628,64252,0,12
g6_00039_15.tif,65536,1131,827,63578,0,24
g6_00039_16.tif,65536,0,0,65536,0,0
g6_00039_17.tif,65536,0,0,65536,0,0
g6_00039_18.tif,65536,0,0,65536,0,0
g6_00039_2.tif,65536,2645,985,61906,0,24
g6_00039_3.tif,65536,965,762,63809,0,24
g6_00039_4.tif,65536,2169,802,62565,0,22
g6_00039_5.tif,65536,228,247,65061,0,12
g6_00039_6.tif,65536,882,521,64133,0,17
g6_00039_7.tif,65536,1550,964,63022,0,38
g6_00039_8.tif,65536,9339,2356,53841,0,71
g6_00039_9.tif,65536,17905,5883,41748,0,149
g6_00040_0.tif,65536,0,0,65536,0,0
g6_00040_1.tif,65536,0,0,65536,0,0
g6_00040_10.tif,65536,72,34,65430,0,1
g6_00040_11.tif,65536,0,0,65536,0,0
g6_00040_12.tif,65536,854,966,63716,0,33
g6_00040_13.tif,65536,37,54,65445,0,3
g6_00040_14.tif,65536,67,138,65331,0,7
g6_00040_15.tif,65536,6,35,65495,0,2
g6_00040_16.tif,65536,0,0,65536,0,0
g6_00040_17.tif,65536,225,297,65014,0,12
g6_00040_18.tif,65536,102,162,65272,0,4
g6_00040_2.tif,65536,0,0,65536,0,0
g6_00040_3.tif,65536,0,0,65536,0,0
g6_00040_4.tif,65536,0,0,65536,0,0
g6_00040_5.tif,65536,0,0,65536,0,0
g6_00040_6.tif,65536,0,0,65536,0,0
g6_00040_7.tif,65536,128,240,65168,0,9
g6_00040_8.tif,65536,0,0,65536,0,0
g6_00040_9.tif,65536,0,0,65536,0,0
g6_00041_0.tif,65536,173,107,65256,0,4
g6_00041_1.tif,65536,475,621,64440,0,17
g6_00041_10.tif,65536,52,23,65461,0,1
g6_00041_11.tif,65536,0,0,65536,0,0
g6_00041_12.tif,65536,578,457,64501,0,20
g6_00041_13.tif,65536,9,46,65481,0,3
g6_00041_14.tif,65536,0,0,65536,0,0
g6_00041_15.tif,65536,0,0,65536,0,0
g6_00041_16.tif,65536,685,761,64090,0,29
g6_00041_17.tif,65536,1177,1318,63041,0,52
g6_00041_18.tif,65536,1107,1103,63326,0,38
g6_00041_2.tif,65536,437,458,64641,0,18
g6_00041_3.tif,65536,307,193,65036,0,8
g6_00041_4.tif,65536,0,0,65536,0,0
g6_00041_5.tif,65536,84,172,65280,0,11
g6_00041_6.tif,65536,42,66,65428,0,3
g6_00041_7.tif,65536,12,12,65512,0,1
g6_00041_8.tif,65536,2103,1152,62281,0,37
g6_00041_9.tif,65536,722,448,64366,0,8
g6_00042_0.tif,65536,3437,2959,59140,0,94
g6_00042_1.tif,65536,1752,1692,62092,0,55
g6_00042_10.tif,65536,6715,3453,55368,0,111
g6_00042_11.tif,65536,14660,6527,44349,0,164
g6_00042_12.tif,65536,4535,2200,58801,0,65
g6_00042_13.tif,65536,3387,2469,59680,0,86
g6_00042_15.tif,65536,26,26,65484,0,1
g6_00042_16.tif,65536,465,538,64533,0,16
g6_00042_17.tif,65536,44,74,65418,0,2
g6_00042_18.tif,65536,0,0,65536,0,0
g6_00042_2.tif,65536,591,748,64197,0,34
g6_00042_3.tif,65536,1862,1013,62661,0,19
g6_00042_4.tif,65536,279,459,64798,0,16
g6_00042_5.tif,65536,68,149,65319,0,5
g6_00042_6.tif,65536,1014,754,63768,0,17
g6_00042_7.tif,65536,146,315,65075,0,12
g6_00042_8.tif,65536,1254,2025,62257,0,101
g6_00042_9.tif,65536,4978,1906,58652,0,54
g6_00043_0.tif,65536,0,0,65536,0,0
g6_00043_1.tif,65536,0,0,65536,0,0
g6_00043_10.tif,65536,210,271,65055,0,8
g6_00043_11.tif,65536,289,308,64939,0,12
g6_00043_12.tif,65536,273,250,65013,0,10
g6_00043_13.tif,65536,343,294,64899,0,7
g6_00043_14.tif,65536,16,23,65497,0,2
g6_00043_15.tif,65536,0,0,65536,0,0
g6_00043_16.tif,65536,0,0,65536,0,0
g6_00043_17.tif,65536,19,155,65362,0,5
g6_00043_18.tif,65536,400,286,64850,0,6
g6_00043_2.tif,65536,0,0,65536,0,0
g6_00043_3.tif,65536,0,0,65536,0,0
g6_00043_4.tif,65536,288,286,64962,0,10
g6_00043_5.tif,65536,2,9,65525,0,1
g6_00043_6.tif,65536,79,123,65334,0,6
g6_00043_7.tif,65536,0,0,65536,0,0
g6_00043_8.tif,65536,153,332,65051,0,16
g6_00043_9.tif,65536,0,0,65536,0,0
g6_00044_0.tif,65536,189,245,65102,0,7
g6_00044_1.tif,65536,610,541,64385,0,18
g6_00044_10.tif,65536,5028,3714,56794,0,104
g6_00044_11.tif,65536,3888,2571,59077,0,56
g6_00044_12.tif,65536,0,0,65536,0,0
g6_00044_13.tif,65536,0,0,65536,0,0
g6_00044_14.tif,65536,0,0,65536,0,0
g6_00044_15.tif,65536,79,46,65411,0,1
g6_00044_16.tif,65536,70,124,65342,0,9
g6_00044_17.tif,65536,565,390,64581,0,12
g6_00044_18.tif,65536,410,636,64490,0,25
g6_00044_2.tif,65536,329,329,64878,0,11
g6_00044_3.tif,65536,1035,567,63934,0,20
g6_00044_4.tif,65536,524,251,64761,0,7
g6_00044_5.tif,65536,92,99,65345,0,4
g6_00044_6.tif,65536,133,306,65097,0,15
g6_00044_7.tif,65536,33,45,65458,0,1
g6_00044_8.tif,65536,159,174,65203,0,8
g6_00044_9.tif,65536,6059,3769,55708,0,76
g6_00045_0.tif,65536,330,557,64649,0,27
g6_00045_1.tif,65536,802,903,63831,0,34
g6_00045_10.tif,65536,5965,2717,56854,0,66
g6_00045_11.tif,65536,739,262,64535,0,13
g6_00045_12.tif,65536,1993,538,63005,0,12
g6_00045_13.tif,65536,1689,571,63276,0,13
g6_00045_14.tif,65536,0,8,65528,0,0
g6_00045_16.tif,65536,560,552,64424,0,19
g6_00045_17.tif,65536,16,231,65289,0,5
g6_00045_18.tif,65536,0,0,65536,0,0
g6_00045_2.tif,65536,1220,1250,63066,0,40
g6_00045_3.tif,65536,1843,1924,61769,0,68
g6_00045_4.tif,65536,2411,3054,60071,0,89
g6_00045_5.tif,65536,2404,1787,61345,0,66
g6_00045_6.tif,65536,1486,1040,63010,0,30
g6_00045_7.tif,65536,4664,3146,57726,0,74
g6_00045_8.tif,65536,3421,2098,60017,0,53
g6_00045_9.tif,65536,264,288,64984,0,15
g6_00046_0.tif,65536,188,288,65060,0,13
g6_00046_1.tif,65536,402,557,64577,0,18
g6_00046_10.tif,65536,3,10,65523,0,1
g6_00046_11.tif,65536,0,0,65536,0,0
g6_00046_12.tif,65536,307,530,64699,0,17
g6_00046_13.tif,65536,317,432,64787,0,20
g6_00046_14.tif,65536,397,434,64705,0,19
g6_00046_15.tif,65536,3,26,65507,0,1
g6_00046_16.tif,65536,71,65,65400,0,2
g6_00046_17.tif,65536,0,0,65536,0,0
g6_00046_18.tif,65536,0,0,65536,0,0
g6_00046_2.tif,65536,0,0,65536,0,0
g6_00046_3.tif,65536,0,0,65536,0,0
g6_00046_4.tif,65536,0,0,65536,0,0
g6_00046_5.tif,65536,0,0,65536,0,0
g6_00046_6.tif,65536,564,642,64330,0,26
g6_00046_7.tif,65536,314,250,64972,0,7
g6_00046_8.tif,65536,136,174,65226,0,5
g6_00046_9.tif,65536,286,431,64819,0,18
g6_00047_0.tif,65536,0,0,65536,0,0
g6_00047_1.tif,65536,0,0,65536,0,0
g6_00047_10.tif,65536,9260,2632,53644,0,48
g6_00047_11.tif,65536,10267,3496,51773,0,85
g6_00047_12.tif,65536,2311,2771,60454,0,77
g6_00047_13.tif,65536,0,0,65536,0,0
g6_00047_14.tif,65536,0,0,65536,0,0
g6_00047_15.tif,65536,0,0,65536,0,0
g6_00047_16.tif,65536,154,270,65112,0,14
g6_00047_17.tif,65536,178,507,64851,0,16
g6_00047_18.tif,65536,33,94,65409,0,5
g6_00047_2.tif,65536,136,155,65245,0,8
g6_00047_3.tif,65536,2974,1094,61468,0,27
g6_00047_4.tif,65536,1735,806,62995,0,25
g6_00047_5.tif,65536,819,832,63885,0,24
g6_00047_6.tif,65536,2894,1877,60765,0,45
g6_00047_7.tif,65536,2,50,65484,0,1
g6_00047_8.tif,65536,0,0,65536,0,0
g6_00047_9.tif,65536,0,0,65536,0,0
g6_00048_0.tif,65536,396,664,64476,0,30
g6_00048_1.tif,65536,371,657,64508,0,34
g6_00048_10.tif,65536,151,141,65244,0,4
g6_00048_11.tif,65536,0,0,65536,0,0
g6_00048_12.tif,65536,0,0,65536,0,0
g6_00048_13.tif,65536,1368,762,63406,0,23
g6_00048_14.tif,65536,2098,880,62558,0,20
g6_00048_15.tif,65536,6,6,65524,0,1
g6_00048_17.tif,65536,485,578,64473,0,20
g6_00048_18.tif,65536,64,85,65387,0,3
g6_00048_2.tif,65536,53,51,65432,0,5
g6_00048_3.tif,65536,0,0,65536,0,0
g6_00048_4.tif,65536,17,28,65491,0,2
g6_00048_5.tif,65536,144,138,65254,0,5
g6_00048_6.tif,65536,526,479,64531,0,22
g6_00048_7.tif,65536,3439,2695,59402,0,90
g6_00048_8.tif,65536,6382,2942,56212,0,88
g6_00048_9.tif,65536,4438,2537,58561,0,79
g6_00049_0.tif,65536,389,255,64892,0,8
g6_00049_1.tif,65536,2214,2461,60861,0,66
g6_00049_10.tif,65536,59,101,65376,0,1
g6_00049_11.tif,65536,191,129,65216,0,2
g6_00049_12.tif,65536,383,347,64806,0,14
g6_00049_13.tif,65536,245,293,64998,0,11
g6_00049_14.tif,65536,460,480,64596,0,16
g6_00049_15.tif,65536,721,628,64187,0,16
g6_00049_16.tif,65536,390,495,64651,0,17
g6_00049_17.tif,65536,98,104,65334,0,3
g6_00049_18.tif,65536,0,0,65536,0,0
g6_00049_2.tif,65536,670,811,64055,0,32
g6_00049_3.tif,65536,71,126,65339,0,9
g6_00049_4.tif,65536,0,0,65536,0,0
g6_00049_5.tif,65536,0,0,65536,0,0
g6_00049_6.tif,65536,60,86,65390,0,3
g6_00049_7.tif,65536,1132,950,63454,0,24
g6_00049_8.tif,65536,1086,707,63743,0,23
g6_00049_9.tif,65536,119,218,65199,0,9
g6_00050_0.tif,65536,682,573,64281,0,21
g6_00050_1.tif,65536,456,488,64592,0,21
g6_00050_10.tif,65536,0,0,65536,0,0
g6_00050_11.tif,65536,0,0,65536,0,0
g6_00050_12.tif,65536,6104,2348,57084,0,58
g6_00050_13.tif,65536,749,816,63971,0,36
g6_00050_14.tif,65536,0,0,65536,0,0
g6_00050_15.tif,65536,0,0,65536,0,0
g6_00050_16.tif,65536,113,208,65215,0,9
g6_00050_17.tif,65536,249,210,65077,0,8
g6_00050_18.tif,65536,0,0,65536,0,0
g6_00050_2.tif,65536,66,128,65342,0,5
g6_00050_3.tif,65536,107,124,65305,0,3
g6_00050_4.tif,65536,89,202,65245,0,10
g6_00050_5.tif,65536,1952,792,62792,0,19
g6_00050_6.tif,65536,533,125,64878,0,5
g6_00050_7.tif,65536,523,360,64653,0,10
g6_00050_8.tif,65536,1165,847,63524,0,28
g6_00050_9.tif,65536,0,0,65536,0,0
g6_00051_0.tif,65536,126,130,65280,0,7
g6_00051_1.tif,65536,1618,1877,62041,0,80
g6_00051_10.tif,65536,2630,1349,61557,0,34
g6_00051_11.tif,65536,3409,2578,59549,0,85
g6_00051_12.tif,65536,4159,2697,58680,0,84
g6_00051_13.tif,65536,116,97,65323,0,6
g6_00051_14.tif,65536,957,1242,63337,0,57
g6_00051_15.tif,65536,350,766,64420,0,34
g6_00051_16.tif,65536,239,183,65114,0,7
g6_00051_18.tif,65536,0,0,65536,0,0
g6_00051_2.tif,65536,199,400,64937,0,21
g6_00051_3.tif,65536,357,626,64553,0,32
g6_00051_4.tif,65536,456,545,64535,0,28
g6_00051_5.tif,65536,22,62,65452,0,3
g6_00051_6.tif,65536,649,606,64281,0,14
g6_00051_7.tif,65536,0,0,65536,0,0
g6_00051_8.tif,65536,175,102,65259,0,3
g6_00051_9.tif,65536,1378,1009,63149,0,40
g6_00052_0.tif,65536,0,0,65536,0,0
g6_00052_1.tif,65536,3,19,65514,0,1
g6_00052_10.tif,65536,94,194,65248,0,8
g6_00052_11.tif,65536,239,157,65140,0,4
g6_00052_12.tif,65536,61,81,65394,0,4
g6_00052_13.tif,65536,349,593,64594,0,26
g6_00052_14.tif,65536,677,425,64434,0,12
g6_00052_15.tif,65536,554,808,64174,0,31
g6_00052_16.tif,65536,200,321,65015,0,9
g6_00052_17.tif,65536,956,782,63798,0,17
g6_00052_18.tif,65536,348,495,64693,0,15
g6_00052_2.tif,65536,430,712,64394,0,26
g6_00052_3.tif,65536,2856,2209,60471,0,50
g6_00052_4.tif,65536,295,217,65024,0,8
g6_00052_5.tif,65536,0,0,65536,0,0
g6_00052_6.tif,65536,0,0,65536,0,0
g6_00052_7.tif,65536,0,0,65536,0,0
g6_00052_8.tif,65536,114,167,65255,0,8
g6_00052_9.tif,65536,209,270,65057,0,14
g6_00053_0.tif,65536,301,364,64871,0,13
g6_00053_1.tif,65536,0,0,65536,0,0
g6_00053_10.tif,65536,131,124,65281,0,4
g6_00053_11.tif,65536,215,129,65192,0,5
g6_00053_12.tif,65536,495,318,64723,0,10
g6_00053_13.tif,65536,321,172,65043,0,6
g6_00053_14.tif,65536,2618,2074,60844,0,64
g6_00053_15.tif,65536,944,674,63918,0,18
g6_00053_16.tif,65536,0,0,65536,0,0
g6_00053_17.tif,65536,4,13,65519,0,1
g6_00053_18.tif,65536,59,98,65379,0,5
g6_00053_2.tif,65536,5,20,65511,0,1
g6_00053_3.tif,65536,38,32,65466,0,1
g6_00053_4.tif,65536,23,47,65466,0,1
g6_00053_5.tif,65536,248,281,65007,0,7
g6_00053_6.tif,65536,3743,948,60845,0,16
g6_00053_7.tif,65536,1048,876,63612,0,29
g6_00053_8.tif,65536,1049,972,63515,0,28
g6_00053_9.tif,65536,1578,1161,62797,0,33
g6_00054_0.tif,65536,0,0,65536,0,0
g6_00054_1.tif,65536,1,14,65521,0,1
g6_00054_10.tif,65536,66,115,65355,0,5
g6_00054_11.tif,65536,396,207,64933,0,5
g6_00054_12.tif,65536,942,973,63621,0,39
g6_00054_13.tif,65536,1744,1212,62580,0,47
g6_00054_14.tif,65536,2783,1425,61328,0,49
g6_00054_15.tif,65536,777,1130,63629,0,52
g6_00054_16.tif,65536,837,1227,63472,0,66
g6_00054_17.tif,65536,4467,1950,59119,0,45
g6_00054_2.tif,65536,2,8,65526,0,1
g6_00054_3.tif,65536,133,179,65224,0,11
g6_00054_4.tif,65536,172,421,64943,0,18
g6_00054_5.tif,65536,159,151,65226,0,6
g6_00054_6.tif,65536,647,957,63932,0,45
g6_00054_7.tif,65536,71,186,65279,0,6
g6_00054_8.tif,65536,28,131,65377,0,5
g6_00054_9.tif,65536,1024,1203,63309,0,34
g6_00055_0.tif,65536,0,0,65536,0,0
g6_00055_1.tif,65536,0,0,65536,0,0
g6_00055_10.tif,65536,0,0,65536,0,0
g6_00055_11.tif,65536,0,0,65536,0,0
g6_00055_12.tif,65536,0,0,65536,0,0
g6_00055_13.tif,65536,0,0,65536,0,0
g6_00055_14.tif,65536,0,0,65536,0,0
g6_00055_15.tif,65536,215,218,65103,0,8
g6_00055_16.tif,65536,157,411,64968,0,15
g6_00055_17.tif,65536,44,65,65427,0,2
g6_00055_18.tif,65536,0,0,65536,0,0
g6_00055_2.tif,65536,0,0,65536,0,0
g6_00055_3.tif,65536,0,0,65536,0,0
g6_00055_4.tif,65536,0,0,65536,0,0
g6_00055_5.tif,65536,2,7,65527,0,1
g6_00055_6.tif,65536,451,742,64343,0,20
g6_00055_7.tif,65536,2249,3056,60231,0,65
g6_00055_8.tif,65536,1909,2125,61502,0,63
g6_00055_9.tif,65536,0,0,65536,0,0
g6_00056_0.tif,65536,17,39,65480,0,3
g6_00056_1.tif,65536,205,176,65155,0,7
g6_00056_10.tif,65536,92,58,65386,0,2
g6_00056_11.tif,65536,484,540,64512,0,13
g6_00056_12.tif,65536,92,145,65299,0,4
g6_00056_13.tif,65536,2700,1658,61178,0,46
g6_00056_14.tif,65536,14,13,65509,0,1
g6_00056_15.tif,65536,0,0,65536,0,0
g6_00056_16.tif,65536,529,317,64690,0,5
g6_00056_17.tif,65536,1931,955,62650,0,29
g6_00056_18.tif,65536,22,43,65471,0,2
g6_00056_2.tif,65536,49,49,65438,0,2
g6_00056_3.tif,65536,308,504,64724,0,18
g6_00056_4.tif,65536,85,80,65371,0,3
g6_00056_5.tif,65536,16,53,65467,0,2
g6_00056_6.tif,65536,453,112,64971,0,1
g6_00056_7.tif,65536,806,609,64121,0,24
g6_00056_8.tif,65536,56,173,65307,0,10
g6_00056_9.tif,65536,431,407,64698,0,15
g6_00057_0.tif,65536,0,0,65536,0,0
g6_00057_1.tif,65536,0,0,65536,0,0
g6_00057_10.tif,65536,0,0,65536,0,0
g6_00057_11.tif,65536,11,47,65478,0,3
g6_00057_12.tif,65536,373,496,64667,0,28
g6_00057_13.tif,65536,165,285,65086,0,14
g6_00057_14.tif,65536,597,749,64190,0,34
g6_00057_15.tif,65536,1368,1381,62787,0,63
g6_00057_16.tif,65536,160,282,65094,0,14
g6_00057_17.tif,65536,0,0,65536,0,0
g6_00057_18.tif,65536,2112,755,62669,0,16
g6_00057_2.tif,65536,13,35,65488,0,2
g6_00057_3.tif,65536,0,0,65536,0,0
g6_00057_4.tif,65536,0,0,65536,0,0
g6_00057_5.tif,65536,26,23,65487,0,1
g6_00057_6.tif,65536,14,22,65500,0,1
g6_00057_7.tif,65536,0,0,65536,0,0
g6_00057_8.tif,65536,456,766,64314,0,26
g6_00057_9.tif,65536,263,428,64845,0,17
g6_00058_1.tif,65536,0,0,65536,0,0
g6_00058_10.tif,65536,6375,5933,53228,0,85
g6_00058_11.tif,65536,2899,656,61981,0,16
g6_00058_12.tif,65536,253,235,65048,0,7
g6_00058_13.tif,65536,0,0,65536,0,0
g6_00058_14.tif,65536,2,7,65527,0,1
g6_00058_15.tif,65536,0,0,65536,0,0
g6_00058_16.tif,65536,216,232,65088,0,11
g6_00058_17.tif,65536,83,73,65380,0,2
g6_00058_18.tif,65536,1073,1206,63257,0,46
g6_00058_2.tif,65536,0,0,65536,0,0
g6_00058_3.tif,65536,0,0,65536,0,0
g6_00058_4.tif,65536,0,0,65536,0,0
g6_00058_5.tif,65536,0,0,65536,0,0
g6_00058_6.tif,65536,0,0,65536,0,0
g6_00058_7.tif,65536,4,26,65506,0,2
g6_00058_8.tif,65536,3124,3980,58432,0,96
g6_00058_9.tif,65536,4500,7407,53629,0,145
g6_00059_0.tif,65536,889,576,64071,0,13
g6_00059_1.tif,65536,433,721,64382,0,24
g6_00059_10.tif,65536,395,395,64746,0,18
g6_00059_11.tif,65536,665,788,64083,0,30
g6_00059_12.tif,65536,77,195,65264,0,9
g6_00059_13.tif,65536,0,0,65536,0,0
g6_00059_14.tif,65536,182,62,65292,0,1
g6_00059_15.tif,65536,0,0,65536,0,0
g6_00059_16.tif,65536,0,0,65536,0,0
g6_00059_17.tif,65536,0,0,65536,0,0
g6_00059_18.tif,65536,2,4,65530,0,1
g6_00059_2.tif,65536,0,0,65536,0,0
g6_00059_3.tif,65536,49,40,65447,0,2
g6_00059_4.tif,65536,0,0,65536,0,0
g6_00059_5.tif,65536,0,0,65536,0,0
g6_00059_6.tif,65536,0,0,65536,0,0
g6_00059_7.tif,65536,172,153,65211,0,5
g6_00059_8.tif,65536,683,420,64433,0,14
g6_00059_9.tif,65536,317,387,64832,0,12
g6_00060_0.tif,65536,2874,1490,61172,0,40
g6_00060_1.tif,65536,1695,1469,62372,0,45
g6_00060_10.tif,65536,748,788,64000,0,23
g6_00060_11.tif,65536,14,59,65463,0,3
g6_00060_12.tif,65536,0,0,65536,0,0
g6_00060_13.tif,65536,0,0,65536,0,0
g6_00060_14.tif,65536,37,32,65467,0,1
g6_00060_15.tif,65536,0,0,65536,0,0
g6_00060_16.tif,65536,0,0,65536,0,0
g6_00060_17.tif,65536,241,224,65071,0,7
g6_00060_18.tif,65536,482,1249,63805,0,33
g6_00060_2.tif,65536,58,95,65383,0,4
g6_00060_3.tif,65536,0,0,65536,0,0
g6_00060_4.tif,65536,36,96,65404,0,6
g6_00060_5.tif,65536,246,442,64848,0,22
g6_00060_6.tif,65536,0,0,65536,0,0
g6_00060_7.tif,65536,52,110,65374,0,5
g6_00060_8.tif,65536,519,729,64288,0,25
g6_00060_9.tif,65536,215,144,65177,0,2
g6_00061_0.tif,65536,4360,1550,59626,0,31
g6_00061_10.tif,65536,827,1454,63255,0,30
g6_00061_11.tif,65536,1428,1391,62717,0,17
g6_00061_12.tif,65536,425,307,64804,0,2
g6_00061_13.tif,65536,1281,1547,62708,0,38
g6_00061_14.tif,65536,2672,3353,59511,0,65
g6_00061_15.tif,65536,3102,3815,58619,0,87
g6_00061_16.tif,65536,60,44,65432,0,2
g6_00061_17.tif,65536,277,313,64946,0,14
g6_00061_18.tif,65536,30,78,65428,0,4
g6_00061_2.tif,65536,0,0,65536,0,0
g6_00061_3.tif,65536,0,0,65536,0,0
g6_00061_4.tif,65536,0,0,65536,0,0
g6_00061_5.tif,65536,0,0,65536,0,0
g6_00061_6.tif,65536,0,0,65536,0,0
g6_00061_7.tif,65536,0,0,65536,0,0
g6_00061_8.tif,65536,0,0,65536,0,0
g6_00061_9.tif,65536,59,29,65448,0,1
g6_00062_0.tif,65536,284,434,64818,0,17
g6_00062_1.tif,65536,2335,1273,61928,0,24
g6_00062_10.tif,65536,212,185,65139,0,3
g6_00062_11.tif,65536,1288,369,63879,0,6
g6_00062_12.tif,65536,230,188,65118,0,6
g6_00062_13.tif,65536,589,539,64408,0,15
g6_00062_14.tif,65536,224,313,64999,0,8
g6_00062_15.tif,65536,892,1254,63390,0,34
g6_00062_16.tif,65536,634,523,64379,0,11
g6_00062_17.tif,65536,29,69,65438,0,5
g6_00062_18.tif,65536,0,0,65536,0,0
g6_00062_2.tif,65536,2270,1722,61544,0,37
g6_00062_3.tif,65536,1404,1316,62816,0,37
g6_00062_4.tif,65536,279,486,64771,0,23
g6_00062_5.tif,65536,65,122,65349,0,5
g6_00062_6.tif,65536,281,290,64965,0,7
g6_00062_7.tif,65536,76,174,65286,0,7
g6_00062_8.tif,65536,125,208,65203,0,9
g6_00062_9.tif,65536,155,226,65155,0,9
g6_00063_0.tif,65536,6,38,65492,0,1
g6_00063_1.tif,65536,0,0,65536,0,0
g6_00063_10.tif,65536,712,664,64160,0,17
g6_00063_11.tif,65536,188,186,65162,0,5
g6_00063_12.tif,65536,0,0,65536,0,0
g6_00063_13.tif,65536,2,10,65524,0,1
g6_00063_14.tif,65536,0,0,65536,0,0
g6_00063_15.tif,65536,0,0,65536,0,0
g6_00063_16.tif,65536,0,0,65536,0,0
g6_00063_17.tif,65536,0,0,65536,0,0
g6_00063_18.tif,65536,0,0,65536,0,0
g6_00063_2.tif,65536,192,139,65205,0,6
g6_00063_3.tif,65536,736,630,64170,0,30
g6_00063_4.tif,65536,0,0,65536,0,0
g6_00063_5.tif,65536,0,0,65536,0,0
g6_00063_6.tif,65536,0,0,65536,0,0
g6_00063_7.tif,65536,0,0,65536,0,0
g6_00063_8.tif,65536,194,523,64819,0,26
g6_00063_9.tif,65536,101,187,65248,0,8
g6_00064_0.tif,65536,0,0,65536,0,0
g6_00064_1.tif,65536,4596,1410,59530,0,40
g6_00064_10.tif,65536,0,0,65536,0,0
g6_00064_11.tif,65536,0,0,65536,0,0
g6_00064_12.tif,65536,0,0,65536,0,0
g6_00064_13.tif,65536,0,0,65536,0,0
g6_00064_14.tif,65536,0,0,65536,0,0
g6_00064_15.tif,65536,52,303,65181,0,6
g6_00064_16.tif,65536,1239,3490,60807,0,94
g6_00064_17.tif,65536,236,243,65057,0,10
g6_00064_18.tif,65536,505,1155,63876,0,24
g6_00064_3.tif,65536,0,0,65536,0,0
g6_00064_4.tif,65536,0,0,65536,0,0
g6_00064_5.tif,65536,0,0,65536,0,0
g6_00064_6.tif,65536,0,0,65536,0,0
g6_00064_7.tif,65536,0,0,65536,0,0
g6_00064_8.tif,65536,0,0,65536,0,0
g6_00064_9.tif,65536,0,0,65536,0,0
g6_00065_0.tif,65536,344,555,64637,0,13
g6_00065_1.tif,65536,0,0,65536,0,0
g6_00065_10.tif,65536,74,145,65317,0,7
g6_00065_11.tif,65536,5,18,65513,0,1
g6_00065_12.tif,65536,247,266,65023,0,12
g6_00065_13.tif,65536,102,114,65320,0,5
g6_00065_14.tif,65536,301,524,64711,0,12
g6_00065_15.tif,65536,923,1152,63461,0,27
g6_00065_16.tif,65536,1410,1827,62299,0,59
g6_00065_17.tif,65536,2778,2047,60711,0,57
g6_00065_18.tif,65536,274,326,64936,0,11
g6_00065_2.tif,65536,0,0,65536,0,0
