chip,parcel_id,interior_px,full_px,interior_ha,full_ha,full_native_px,bbox_h,bbox_w,row_min,col_min,touches_edge
g6_00055_8.tif,6871534,64,98,0.10962,0.16786,16.79,15,12,153,203,0
g6_00055_8.tif,6878453,1,9,0.00171,0.01542,1.54,4,3,228,121,0
g6_00055_8.tif,6892106,61,128,0.10448,0.21924,21.92,26,34,22,0,1
g6_00055_8.tif,6900984,9,27,0.01542,0.04625,4.62,6,8,179,236,0
g6_00055_8.tif,6922871,13,45,0.02227,0.07708,7.71,12,17,65,68,0
g6_00055_8.tif,6922873,36,60,0.06166,0.10277,10.28,10,13,73,84,0
g6_00055_8.tif,6927765,293,410,0.50187,0.70227,70.23,38,64,15,74,0
g6_00055_8.tif,6942090,1,6,0.00171,0.01028,1.03,3,3,0,11,1
g6_00055_8.tif,6942092,1,5,0.00171,0.00856,0.86,2,3,0,8,1
g6_00055_8.tif,6961944,12,60,0.02055,0.10277,10.28,13,25,0,145,1
g6_00055_8.tif,6976709,15,34,0.02569,0.05824,5.82,8,8,138,165,0
g6_00055_8.tif,6977048,10,29,0.01713,0.04967,4.97,8,5,179,120,0
g6_00055_8.tif,6977050,2,11,0.00343,0.01884,1.88,3,4,180,116,0
g6_00055_8.tif,6989084,101,142,0.173,0.24322,24.32,7,29,0,89,1
g6_00055_8.tif,7002036,30,75,0.05139,0.12846,12.85,17,23,26,19,0
g6_00055_8.tif,7002038,5,14,0.00856,0.02398,2.4,5,6,41,150,0
g6_00055_8.tif,7002039,10,26,0.01713,0.04453,4.45,7,8,40,145,0
g6_00055_8.tif,7002041,11,29,0.01884,0.04967,4.97,6,10,48,156,0
g6_00055_8.tif,7002073,24,153,0.04111,0.26207,26.21,40,55,57,16,0
g6_00055_8.tif,7004405,23,46,0.0394,0.07879,7.88,9,14,0,124,1
g6_00055_8.tif,7034055,23,47,0.0394,0.0805,8.05,13,23,36,102,0
g6_00055_8.tif,7034061,13,50,0.02227,0.08564,8.56,15,24,36,100,0
g6_00055_8.tif,7044030,6,19,0.01028,0.03254,3.25,5,5,205,226,0
g6_00055_8.tif,7044033,177,232,0.30317,0.39738,39.74,23,15,0,165,1
g6_00055_8.tif,7045400,7,29,0.01199,0.04967,4.97,8,12,102,5,0
g6_00055_8.tif,7045446,3,14,0.00514,0.02398,2.4,5,6,109,0,1
g6_00055_8.tif,7046772,26,92,0.04453,0.15758,15.76,36,49,68,6,0
g6_00055_8.tif,7047317,50,135,0.08564,0.23123,23.12,33,46,64,3,0
g6_00055_8.tif,7047429,49,114,0.08393,0.19526,19.53,39,53,65,8,0
g6_00055_8.tif,7080793,22,42,0.03768,0.07194,7.19,8,11,184,208,0
g6_00056_0.tif,6955642,11,30,0.01884,0.05139,5.14,8,5,171,238,0
g6_00056_0.tif,6955673,2,13,0.00343,0.02227,2.23,4,5,168,241,0
g6_00056_0.tif,6956233,4,13,0.00685,0.02227,2.23,6,3,172,242,0
g6_00056_1.tif,6163061,2,14,0.00343,0.02398,2.4,4,7,63,113,0
g6_00056_1.tif,6337277,4,15,0.00685,0.02569,2.57,4,8,252,35,1
g6_00056_1.tif,6589747,170,228,0.29118,0.39053,39.05,20,27,202,20,0
g6_00056_1.tif,6591876,14,37,0.02398,0.06338,6.34,5,15,251,69,1
g6_00056_1.tif,6698270,4,17,0.00685,0.02912,2.91,6,7,49,148,0
g6_00056_1.tif,6932611,2,8,0.00343,0.0137,1.37,3,4,176,145,0
g6_00056_1.tif,6932642,9,34,0.01542,0.05824,5.82,4,12,163,125,0
g6_00056_10.tif,6233558,34,50,0.05824,0.08564,8.56,13,7,74,0,1
g6_00056_10.tif,6728161,58,100,0.09935,0.17129,17.13,13,19,236,237,1
g6_00056_11.tif,6624835,88,139,0.15073,0.23809,23.81,12,18,21,135,0
g6_00056_11.tif,6702242,17,33,0.02912,0.05652,5.65,3,16,253,162,1
g6_00056_11.tif,6728161,14,28,0.02398,0.04796,4.8,5,7,241,0,1
g6_00056_11.tif,6728168,34,68,0.05824,0.11647,11.65,8,13,244,0,1
g6_00056_11.tif,6741651,20,51,0.03426,0.08736,8.74,7,9,93,82,0
g6_00056_11.tif,6741654,21,62,0.03597,0.1062,10.62,12,8,94,90,0
g6_00056_11.tif,6741664,34,74,0.05824,0.12675,12.68,17,8,52,65,0
g6_00056_11.tif,6865939,35,76,0.05995,0.13018,13.02,11,15,109,49,0
g6_00056_11.tif,7014686,5,33,0.00856,0.05652,5.65,7,15,94,159,0
g6_00056_11.tif,7031214,3,11,0.00514,0.01884,1.88,2,8,254,0,1
g6_00056_11.tif,7060040,191,306,0.32715,0.52413,52.41,13,44,111,81,0
g6_00056_11.tif,7060074,8,34,0.0137,0.05824,5.82,13,5,110,216,0
g6_00056_11.tif,7060081,14,33,0.02398,0.05652,5.65,6,9,102,109,0
g6_00056_12.tif,6706152,70,169,0.1199,0.28947,28.95,8,44,84,10,0
g6_00056_12.tif,6706155,8,26,0.0137,0.04453,4.45,6,7,100,0,1
g6_00056_12.tif,6721686,2,16,0.00343,0.02741,2.74,5,6,99,6,0
g6_00056_12.tif,6886660,12,26,0.02055,0.04453,4.45,6,5,135,251,1
g6_00056_13.tif,6253541,238,302,0.40766,0.51728,51.73,29,15,96,53,0
g6_00056_13.tif,6253543,29,60,0.04967,0.10277,10.28,12,7,116,119,0
g6_00056_13.tif,6322380,48,80,0.08222,0.13703,13.7,11,11,127,109,0
g6_00056_13.tif,6322382,4,12,0.00685,0.02055,2.06,4,5,175,78,0
g6_00056_13.tif,6322443,11,37,0.01884,0.06338,6.34,12,13,206,16,0
g6_00056_13.tif,6417681,5,24,0.00856,0.04111,4.11,4,9,174,23,0
g6_00056_13.tif,6435243,6,26,0.01028,0.04453,4.45,5,10,138,24,0
g6_00056_13.tif,6435244,3,21,0.00514,0.03597,3.6,5,11,141,22,0
g6_00056_13.tif,6437608,6,31,0.01028,0.0531,5.31,12,8,170,61,0
g6_00056_13.tif,6437632,4,11,0.00685,0.01884,1.88,6,5,176,63,0
g6_00056_13.tif,6607815,10,27,0.01713,0.04625,4.62,8,8,203,46,0
g6_00056_13.tif,6659024,5,29,0.00856,0.04967,4.97,8,12,144,136,0
g6_00056_13.tif,6671733,4,16,0.00685,0.02741,2.74,5,4,162,3,0
g6_00056_13.tif,6671736,15,57,0.02569,0.09763,9.76,4,23,156,4,0
g6_00056_13.tif,6672102,2,21,0.00343,0.03597,3.6,7,5,171,100,0
g6_00056_13.tif,6757958,343,432,0.58751,0.73995,74.0,36,20,78,63,0
g6_00056_13.tif,6771100,16,41,0.02741,0.07023,7.02,5,10,144,7,0
g6_00056_13.tif,6777536,1,4,0.00171,0.00685,0.69,3,2,97,37,0
g6_00056_13.tif,6777561,31,76,0.0531,0.13018,13.02,10,19,116,17,0
g6_00056_13.tif,6777813,5,33,0.00856,0.05652,5.65,11,8,93,33,0
g6_00056_13.tif,6816948,16,53,0.02741,0.09078,9.08,10,17,177,20,0
g6_00056_13.tif,6816952,37,86,0.06338,0.14731,14.73,6,22,152,4,0
g6_00056_13.tif,6816954,22,46,0.03768,0.07879,7.88,8,12,143,22,0
g6_00056_13.tif,6816955,18,39,0.03083,0.0668,6.68,8,9,169,102,0
g6_00056_13.tif,6826636,333,387,0.57038,0.66287,66.29,20,30,236,202,1
g6_00056_13.tif,6826642,120,157,0.20554,0.26892,26.89,18,18,173,238,1
g6_00056_13.tif,6826643,39,80,0.0668,0.13703,13.7,19,17,66,26,0
g6_00056_13.tif,6826644,351,438,0.60121,0.75023,75.02,37,26,71,14,0
g6_00056_13.tif,6826645,58,91,0.09935,0.15587,15.59,14,8,151,70,0
g6_00056_13.tif,6826646,230,355,0.39396,0.60806,60.81,22,34,147,70,0
g6_00056_13.tif,6826647,177,239,0.30317,0.40937,40.94,25,17,192,78,0
g6_00056_13.tif,6826651,3,8,0.00514,0.0137,1.37,5,6,226,49,0
g6_00056_13.tif,6826652,119,222,0.20383,0.38025,38.03,34,38,199,42,0
g6_00056_13.tif,6826655,142,221,0.24322,0.37854,37.85,18,39,228,71,0
g6_00056_13.tif,6826660,60,104,0.10277,0.17814,17.81,16,10,65,47,0
g6_00056_13.tif,6826661,36,87,0.06166,0.14902,14.9,19,16,185,59,0
g6_00056_13.tif,6826662,18,50,0.03083,0.08564,8.56,10,17,196,49,0
g6_00056_13.tif,6835753,39,59,0.0668,0.10106,10.11,15,6,151,76,0
g6_00056_13.tif,6853031,3,14,0.00514,0.02398,2.4,5,5,179,77,0
g6_00056_13.tif,6853317,2,13,0.00343,0.02227,2.23,5,5,182,73,0
g6_00056_13.tif,6886648,10,41,0.01713,0.07023,7.02,5,14,114,78,0
g6_00056_13.tif,6886660,12,25,0.02055,0.04282,4.28,5,7,136,0,1
g6_00056_13.tif,6891075,11,36,0.01884,0.06166,6.17,11,13,136,100,0
g6_00056_13.tif,6891076,1,12,0.00171,0.02055,2.06,5,3,139,76,0
g6_00056_13.tif,6926023,24,49,0.04111,0.08393,8.39,10,7,104,45,0
g6_00056_13.tif,7023007,33,61,0.05652,0.10448,10.45,17,5,102,51,0
g6_00056_14.tif,6826642,14,26,0.02398,0.04453,4.45,7,6,176,0,1
g6_00056_16.tif,6698798,119,228,0.20383,0.39053,39.05,32,57,157,142,0
g6_00056_16.tif,6969654,63,101,0.10791,0.173,17.3,12,18,193,130,0
g6_00056_16.tif,7030510,133,187,0.22781,0.3203,32.03,19,27,142,170,0
g6_00056_16.tif,7030597,118,182,0.20212,0.31174,31.17,22,32,213,94,0
g6_00056_16.tif,7030598,96,148,0.16443,0.2535,25.35,18,26,199,70,0
g6_00056_17.tif,6271642,2,14,0.00343,0.02398,2.4,5,6,74,205,0
g6_00056_17.tif,6271647,21,41,0.03597,0.07023,7.02,7,12,120,129,0
g6_00056_17.tif,6356070,14,37,0.02398,0.06338,6.34,7,12,127,182,0
g6_00056_17.tif,6412881,2,10,0.00343,0.01713,1.71,3,5,115,197,0
g6_00056_17.tif,6412882,43,69,0.07365,0.11819,11.82,11,14,97,137,0
g6_00056_17.tif,6412898,5,15,0.00856,0.02569,2.57,5,6,133,152,0
g6_00056_17.tif,6412901,20,55,0.03426,0.09421,9.42,14,18,48,233,0
g6_00056_17.tif,6412904,13,33,0.02227,0.05652,5.65,8,10,113,188,0
g6_00056_17.tif,6480019,15,39,0.02569,0.0668,6.68,7,11,159,205,0
g6_00056_17.tif,6480133,17,60,0.02912,0.10277,10.28,14,22,134,108,0
g6_00056_17.tif,6629085,6,31,0.01028,0.0531,5.31,12,8,143,127,0
g6_00056_17.tif,6629106,1,6,0.00171,0.01028,1.03,3,3,147,132,0
g6_00056_17.tif,6647895,49,79,0.08393,0.13532,13.53,12,14,149,161,0
g6_00056_17.tif,6647897,39,77,0.0668,0.13189,13.19,7,18,164,172,0
g6_00056_17.tif,6647898,5,16,0.00856,0.02741,2.74,5,6,138,158,0
g6_00056_17.tif,6698791,218,263,0.3734,0.45048,45.05,21,25,45,142,0
g6_00056_17.tif,6698802,85,135,0.14559,0.23123,23.12,13,24,41,136,0
g6_00056_17.tif,6795188,4,18,0.00685,0.03083,3.08,7,7,37,187,0
g6_00056_17.tif,6800588,18,36,0.03083,0.06166,6.17,7,10,101,161,0
g6_00056_17.tif,6860303,3,18,0.00514,0.03083,3.08,6,8,183,223,0
g6_00056_17.tif,6970008,10,33,0.01713,0.05652,5.65,7,13,0,243,1
g6_00056_17.tif,6970010,9,28,0.01542,0.04796,4.8,7,11,2,245,1
g6_00056_17.tif,7030450,71,134,0.12161,0.22952,22.95,27,32,127,26,0
g6_00056_17.tif,7030457,30,58,0.05139,0.09935,9.93,10,12,119,165,0
g6_00056_17.tif,7030485,861,1025,1.47476,1.75567,175.57,61,74,64,76,0
g6_00056_17.tif,7030493,129,181,0.22096,0.31003,31.0,19,25,84,51,0
g6_00056_17.tif,7030523,206,261,0.35285,0.44705,44.71,19,24,38,186,0
g6_00056_17.tif,7030556,28,65,0.04796,0.11134,11.13,10,18,21,206,0
g6_00056_17.tif,7035042,7,19,0.01199,0.03254,3.25,6,7,124,146,0
g6_00056_18.tif,6970010,3,12,0.00514,0.02055,2.06,3,6,0,0,1
g6_00056_18.tif,7030504,19,47,0.03254,0.0805,8.05,6,18,0,5,1
g6_00056_2.tif,6339020,48,83,0.08222,0.14217,14.22,8,17,129,163,0
g6_00056_2.tif,6540133,1,11,0.00171,0.01884,1.88,5,5,34,148,0
g6_00056_3.tif,6323484,9,29,0.01542,0.04967,4.97,4,10,224,147,0
g6_00056_3.tif,6324684,30,98,0.05139,0.16786,16.79,17,16,38,150,0
g6_00056_3.tif,6324685,2,13,0.00343,0.02227,2.23,5,5,41,146,0
g6_00056_3.tif,6324688,4,15,0.00685,0.02569,2.57,6,6,52,156,0
g6_00056_3.tif,6324689,6,22,0.01028,0.03768,3.77,8,9,49,164,0
g6_00056_3.tif,6324690,56,88,0.09592,0.15073,15.07,10,16,40,154,0
g6_00056_3.tif,6324715,24,44,0.04111,0.07537,7.54,8,9,38,133,0
g6_00056_3.tif,6339017,3,14,0.00514,0.02398,2.4,5,6,161,71,0
g6_00056_3.tif,6339023,6,22,0.01028,0.03768,3.77,6,9,169,88,0
g6_00056_3.tif,6495957,12,41,0.02055,0.07023,7.02,3,14,45,99,0
g6_00056_3.tif,6718126,58,140,0.09935,0.2398,23.98,11,23,240,216,0
g6_00056_3.tif,6718129,4,17,0.00685,0.02912,2.91,6,4,200,249,0
g6_00056_3.tif,6718136,1,9,0.00171,0.01542,1.54,4,4,209,213,0
g6_00056_3.tif,6917631,42,102,0.07194,0.17471,17.47,13,21,213,126,0
g6_00056_3.tif,6930916,31,61,0.0531,0.10448,10.45,8,16,93,123,0
g6_00056_3.tif,6930924,11,44,0.01884,0.07537,7.54,10,9,112,53,0
g6_00056_3.tif,6932151,1,5,0.00171,0.00856,0.86,3,4,106,101,0
g6_00056_3.tif,7061172,8,24,0.0137,0.04111,4.11,6,9,161,49,0
g6_00056_4.tif,6152756,3,15,0.00514,0.02569,2.57,3,6,247,242,0
g6_00056_4.tif,6152757,6,22,0.01028,0.03768,3.77,5,8,251,230,1
g6_00056_4.tif,6813003,76,115,0.13018,0.19698,19.7,14,19,143,120,0
g6_00056_5.tif,6235899,2,14,0.00343,0.02398,2.4,6,4,208,75,0
g6_00056_5.tif,6235900,14,54,0.02398,0.09249,9.25,9,14,209,77,0
g6_00056_6.tif,6998844,453,565,0.77592,0.96776,96.78,18,51,223,60,0
g6_00056_7.tif,6201090,2,15,0.00343,0.02569,2.57,4,6,128,82,0
g6_00056_7.tif,6341167,66,87,0.11305,0.14902,14.9,14,14,97,36,0
g6_00056_7.tif,6341172,4,22,0.00685,0.03768,3.77,7,10,52,68,0
g6_00056_7.tif,6341175,57,81,0.09763,0.13874,13.87,15,17,91,27,0
g6_00056_7.tif,6341178,26,51,0.04453,0.08736,8.74,11,8,75,1,0
g6_00056_7.tif,6341181,11,28,0.01884,0.04796,4.8,5,9,77,15,0
g6_00056_7.tif,6341184,16,31,0.02741,0.0531,5.31,6,7,7,83,0
g6_00056_7.tif,6341187,4,18,0.00685,0.03083,3.08,3,8,74,6,0
g6_00056_7.tif,6341189,7,16,0.01199,0.02741,2.74,4,7,0,103,1
g6_00056_7.tif,6341682,5,25,0.00856,0.04282,4.28,7,11,58,58,0
g6_00056_7.tif,6475920,29,50,0.04967,0.08564,8.56,9,9,0,206,1
g6_00056_7.tif,6475921,4,11,0.00685,0.01884,1.88,3,5,0,201,1
g6_00056_7.tif,6679086,161,253,0.27577,0.43335,43.34,22,26,11,63,0
g6_00056_7.tif,6752340,1,7,0.00171,0.01199,1.2,2,5,0,89,1
g6_00056_7.tif,6771630,19,30,0.03254,0.05139,5.14,5,10,251,244,1
g6_00056_7.tif,6888418,67,88,0.11476,0.15073,15.07,17,14,93,32,0
g6_00056_7.tif,6888420,184,279,0.31516,0.47789,47.79,29,26,76,22,0
g6_00056_7.tif,6895343,76,104,0.13018,0.17814,17.81,9,16,0,231,1
g6_00056_7.tif,6895345,11,31,0.01884,0.0531,5.31,6,10,6,243,0
g6_00056_7.tif,6895347,4,26,0.00685,0.04453,4.45,6,11,17,244,0
g6_00056_7.tif,6941319,4,17,0.00685,0.02912,2.91,3,7,163,245,0
g6_00056_7.tif,6941324,17,42,0.02912,0.07194,7.19,9,10,148,143,0
g6_00056_7.tif,6941334,2,12,0.00343,0.02055,2.06,4,8,154,144,0
g6_00056_7.tif,7016460,29,74,0.04967,0.12675,12.68,8,18,112,82,0
g6_00056_8.tif,6786360,3,18,0.00514,0.03083,3.08,8,4,138,142,0
g6_00056_8.tif,6786383,26,55,0.04453,0.09421,9.42,18,7,129,145,0
g6_00056_8.tif,6786435,6,31,0.01028,0.0531,5.31,11,5,130,144,0
g6_00056_8.tif,6895346,3,20,0.00514,0.03426,3.43,8,4,13,3,0
g6_00056_8.tif,6904842,9,28,0.01542,0.04796,4.8,9,5,182,144,0
g6_00056_8.tif,6904844,1,11,0.00171,0.01884,1.88,6,3,193,136,0
g6_00056_8.tif,7046580,1,11,0.00171,0.01884,1.88,5,3,181,117,0
g6_00056_8.tif,7046581,1,9,0.00171,0.01542,1.54,4,4,183,112,0
g6_00056_8.tif,7046583,3,15,0.00514,0.02569,2.57,6,3,192,97,0
g6_00056_8.tif,7046584,3,11,0.00514,0.01884,1.88,4,5,194,103,0
g6_00056_9.tif,6107007,14,37,0.02398,0.06338,6.34,11,8,79,185,0
g6_00056_9.tif,6107010,43,75,0.07365,0.12846,12.85,11,21,90,208,0
g6_00056_9.tif,6233558,152,201,0.26035,0.34428,34.43,15,23,74,233,1
g6_00056_9.tif,6327045,6,20,0.01028,0.03426,3.43,6,8,112,179,0
g6_00056_9.tif,6424253,12,35,0.02055,0.05995,5.99,7,12,111,205,0
g6_00056_9.tif,6596662,104,149,0.17814,0.25521,25.52,18,13,147,83,0
g6_00056_9.tif,6658118,1,10,0.00171,0.01713,1.71,3,4,114,237,0
g6_00056_9.tif,6658271,2,24,0.00343,0.04111,4.11,8,5,132,210,0
g6_00056_9.tif,6813027,10,26,0.01713,0.04453,4.45,6,9,172,94,0
g6_00056_9.tif,6813034,3,10,0.00514,0.01713,1.71,4,4,183,113,0
g6_00056_9.tif,6980418,9,37,0.01542,0.06338,6.34,13,5,54,172,0
g6_00056_9.tif,6980419,2,8,0.00343,0.0137,1.37,3,4,81,173,0
g6_00056_9.tif,6980422,35,61,0.05995,0.10448,10.45,10,11,88,208,0
g6_00056_9.tif,7082074,7,29,0.01199,0.04967,4.97,10,13,168,55,0
g6_00056_9.tif,7082075,31,74,0.0531,0.12675,12.68,8,18,166,53,0
g6_00057_11.tif,6353147,4,18,0.00685,0.03083,3.08,6,3,145,249,0
g6_00057_11.tif,6361120,6,20,0.01028,0.03426,3.43,5,8,241,94,0
g6_00057_11.tif,6919341,1,9,0.00171,0.01542,1.54,3,4,125,83,0
g6_00057_12.tif,6313044,17,39,0.02912,0.0668,6.68,10,12,54,140,0
g6_00057_12.tif,6313051,10,23,0.01713,0.0394,3.94,6,7,54,160,0
g6_00057_12.tif,6313052,7,24,0.01199,0.04111,4.11,8,4,31,151,0
g6_00057_12.tif,6313053,4,12,0.00685,0.02055,2.06,4,5,29,146,0
g6_00057_12.tif,6313055,13,26,0.02227,0.04453,4.45,7,7,150,104,0
g6_00057_12.tif,6313056,6,17,0.01028,0.02912,2.91,5,5,149,100,0
g6_00057_12.tif,6313057,1,5,0.00171,0.00856,0.86,2,4,162,94,0
g6_00057_12.tif,6313058,2,8,0.00343,0.0137,1.37,4,4,169,111,0
g6_00057_12.tif,6314147,12,39,0.02055,0.0668,6.68,12,13,21,238,0
g6_00057_12.tif,6314149,4,14,0.00685,0.02398,2.4,5,5,16,251,1
g6_00057_12.tif,6314151,7,41,0.01199,0.07023,7.02,13,17,58,239,1
g6_00057_12.tif,6314152,14,47,0.02398,0.0805,8.05,17,17,70,221,0
g6_00057_12.tif,6314155,61,96,0.10448,0.16443,16.44,15,11,24,181,0
g6_00057_12.tif,6314160,24,51,0.04111,0.08736,8.74,9,12,30,243,0
g6_00057_12.tif,6317361,27,48,0.04625,0.08222,8.22,9,10,177,81,0
g6_00057_12.tif,6317373,4,10,0.00685,0.01713,1.71,3,4,190,88,0
g6_00057_12.tif,6317377,3,14,0.00514,0.02398,2.4,5,7,155,102,0
g6_00057_12.tif,6318115,5,19,0.00856,0.03254,3.25,3,7,9,167,0
g6_00057_12.tif,6318116,19,41,0.03254,0.07023,7.02,10,9,9,176,0
g6_00057_12.tif,6318117,4,15,0.00685,0.02569,2.57,4,5,17,173,0
g6_00057_12.tif,6320926,6,18,0.01028,0.03083,3.08,5,7,22,210,0
g6_00057_12.tif,6320927,39,75,0.0668,0.12846,12.85,18,15,18,197,0
g6_00057_12.tif,6320937,10,35,0.01713,0.05995,5.99,7,13,167,96,0
g6_00057_12.tif,6353151,47,75,0.0805,0.12846,12.85,10,14,183,86,0
g6_00057_12.tif,6916180,12,30,0.02055,0.05139,5.14,6,9,162,89,0
g6_00057_12.tif,6916183,7,17,0.01199,0.02912,2.91,5,9,154,103,0
g6_00057_12.tif,6916184,2,6,0.00343,0.01028,1.03,3,3,157,111,0
g6_00057_12.tif,6916187,6,21,0.01028,0.03597,3.6,6,8,151,95,0
g6_00057_13.tif,6305516,24,53,0.04111,0.09078,9.08,8,14,40,87,0
g6_00057_13.tif,6314158,12,38,0.02055,0.06509,6.51,13,12,8,12,0
g6_00057_13.tif,6314277,3,16,0.00514,0.02741,2.74,8,6,20,6,0
g6_00057_13.tif,6315762,28,50,0.04796,0.08564,8.56,8,11,48,78,0
g6_00057_13.tif,6317367,16,35,0.02741,0.05995,5.99,12,12,16,36,0
g6_00057_13.tif,6317427,7,27,0.01199,0.04625,4.62,10,9,16,37,0
g6_00057_13.tif,6317429,12,23,0.02055,0.0394,3.94,8,7,21,40,0
g6_00057_13.tif,6318122,17,46,0.02912,0.07879,7.88,10,13,27,7,0
g6_00057_13.tif,6318127,4,13,0.00685,0.02227,2.23,4,4,16,22,0
g6_00057_13.tif,6318172,5,16,0.00856,0.02741,2.74,7,7,26,17,0
g6_00057_13.tif,6320933,14,34,0.02398,0.05824,5.82,8,11,18,29,0
g6_00057_13.tif,6320936,14,32,0.02398,0.05481,5.48,6,7,11,54,0
g6_00057_13.tif,6322073,4,17,0.00685,0.02912,2.91,6,7,10,35,0
g6_00057_13.tif,6322074,5,19,0.00856,0.03254,3.25,8,7,10,38,0
g6_00057_14.tif,6083332,8,51,0.0137,0.08736,8.74,12,22,159,197,0
g6_00057_14.tif,6083333,61,95,0.10448,0.16272,16.27,11,11,150,182,0
g6_00057_14.tif,6083334,10,37,0.01713,0.06338,6.34,12,5,149,177,0
g6_00057_14.tif,6083335,5,20,0.00856,0.03426,3.43,4,8,173,191,0
g6_00057_14.tif,6083336,3,13,0.00514,0.02227,2.23,4,5,163,196,0
g6_00057_14.tif,6083339,9,23,0.01542,0.0394,3.94,6,8,154,243,0
g6_00057_14.tif,6083340,12,31,0.02055,0.0531,5.31,9,8,148,235,0
g6_00057_14.tif,6083351,12,64,0.02055,0.10962,10.96,8,26,175,196,0
g6_00057_14.tif,6086748,51,70,0.08736,0.1199,11.99,9,17,247,239,1
g6_00057_14.tif,6209064,10,23,0.01713,0.0394,3.94,5,6,218,221,0
g6_00057_14.tif,6212758,9,18,0.01542,0.03083,3.08,6,4,117,252,1
g6_00057_14.tif,6256516,4,16,0.00685,0.02741,2.74,4,6,206,66,0
g6_00057_14.tif,6256678,9,23,0.01542,0.0394,3.94,6,6,198,72,0
g6_00057_14.tif,6351142,36,76,0.06166,0.13018,13.02,13,20,239,143,0
g6_00057_14.tif,6355221,23,44,0.0394,0.07537,7.54,7,10,234,113,0
g6_00057_14.tif,6355229,4,14,0.00685,0.02398,2.4,4,5,179,29,0
g6_00057_14.tif,6355230,8,24,0.0137,0.04111,4.11,8,7,180,52,0
g6_00057_14.tif,6358671,6,19,0.01028,0.03254,3.25,4,7,101,144,0
g6_00057_14.tif,6358672,16,40,0.02741,0.06851,6.85,11,5,97,130,0
g6_00057_14.tif,6358673,10,27,0.01713,0.04625,4.62,7,5,99,112,0
g6_00057_14.tif,6358674,3,14,0.00514,0.02398,2.4,4,6,118,124,0
g6_00057_14.tif,6358679,8,25,0.0137,0.04282,4.28,7,5,102,125,0
g6_00057_14.tif,6358684,2,12,0.00343,0.02055,2.06,4,5,132,94,0
g6_00057_14.tif,6361862,6,27,0.01028,0.04625,4.62,5,11,206,119,0
g6_00057_14.tif,6361864,21,52,0.03597,0.08907,8.91,13,10,103,134,0
g6_00057_14.tif,6361870,4,15,0.00685,0.02569,2.57,4,4,225,60,0
g6_00057_14.tif,6361914,5,25,0.00856,0.04282,4.28,6,11,236,62,0
g6_00057_14.tif,6371340,3,14,0.00514,0.02398,2.4,3,5,218,113,0
g6_00057_14.tif,6371343,1,7,0.00171,0.01199,1.2,3,3,224,110,0
g6_00057_14.tif,6371362,16,62,0.02741,0.1062,10.62,11,20,91,155,0
g6_00057_14.tif,6371387,4,18,0.00685,0.03083,3.08,9,19,94,154,0
g6_00057_14.tif,6372315,7,35,0.01199,0.05995,5.99,4,13,212,77,0
g6_00057_14.tif,6701818,191,246,0.32715,0.42136,42.14,20,19,218,149,0
g6_00057_14.tif,6934828,20,43,0.03426,0.07365,7.37,6,11,250,145,1
g6_00057_15.tif,6083343,18,38,0.03083,0.06509,6.51,6,10,187,120,0
g6_00057_15.tif,6083344,3,10,0.00514,0.01713,1.71,5,6,185,126,0
g6_00057_15.tif,6083345,3,11,0.00514,0.01884,1.88,5,7,186,124,0
g6_00057_15.tif,6083346,2,16,0.00343,0.02741,2.74,4,7,180,121,0
g6_00057_15.tif,6086746,68,109,0.11647,0.1867,18.67,19,18,228,11,0
g6_00057_15.tif,6086748,65,92,0.11134,0.15758,15.76,13,14,243,0,1
g6_00057_15.tif,6123741,16,41,0.02741,0.07023,7.02,8,12,178,137,0
g6_00057_15.tif,6123744,4,14,0.00685,0.02398,2.4,4,6,184,146,0
g6_00057_15.tif,6148519,12,31,0.02055,0.0531,5.31,7,9,174,162,0
g6_00057_15.tif,6171219,6,22,0.01028,0.03768,3.77,6,9,111,240,0
g6_00057_15.tif,6181139,49,104,0.08393,0.17814,17.81,9,28,132,114,0
g6_00057_15.tif,6181140,10,25,0.01713,0.04282,4.28,6,8,111,122,0
g6_00057_15.tif,6181144,29,50,0.04967,0.08564,8.56,9,10,153,140,0
g6_00057_15.tif,6181154,12,37,0.02055,0.06338,6.34,10,12,152,172,0
g6_00057_15.tif,6187901,7,19,0.01199,0.03254,3.25,5,7,102,173,0
g6_00057_15.tif,6187904,19,38,0.03254,0.06509,6.51,8,10,123,162,0
g6_00057_15.tif,6187933,20,38,0.03426,0.06509,6.51,7,10,106,160,0
g6_00057_15.tif,6206638,148,199,0.2535,0.34086,34.09,20,26,203,49,0
g6_00057_15.tif,6212758,11,22,0.01884,0.03768,3.77,7,6,117,0,1
g6_00057_15.tif,6212759,11,34,0.01884,0.05824,5.82,8,12,123,37,0
g6_00057_15.tif,6212763,34,60,0.05824,0.10277,10.28,9,14,198,82,0
g6_00057_15.tif,6212767,9,25,0.01542,0.04282,4.28,5,7,197,14,0
g6_00057_15.tif,6214295,24,50,0.04111,0.08564,8.56,13,14,66,41,0
g6_00057_15.tif,6214296,8,19,0.0137,0.03254,3.25,6,6,68,38,0
g6_00057_15.tif,6257737,2,13,0.00343,0.02227,2.23,5,6,246,37,0
g6_00057_15.tif,6261074,6,18,0.01028,0.03083,3.08,5,7,122,9,0
g6_00057_15.tif,6261076,6,16,0.01028,0.02741,2.74,5,5,134,0,1
g6_00057_15.tif,6261078,24,52,0.04111,0.08907,8.91,7,13,172,132,0
