country,chip,parcel_id,width_native_px,contrast
india,g3_0492.tif,2463,1.82,1.013
india,g3_0492.tif,2464,1.109,1.0106
india,g3_0492.tif,2465,2.107,1.579
india,g3_0519.tif,2596,2.825,1.0552
india,g3_0519.tif,2597,2.825,0.6448
india,g3_0519.tif,2598,1.82,0.6337
india,g3_0519.tif,2599,3.231,0.9651
india,g3_0519.tif,2600,1.82,1.0439
india,g3_0551.tif,2756,2.825,1.3396
india,g3_0551.tif,2757,1.82,1.2548
india,g3_0551.tif,2758,3.034,1.0407
india,g3_0551.tif,2759,4.247,0.6618
india,g3_0551.tif,2760,2.825,1.2498
india,g3_0583.tif,2916,2.107,1.3575
india,g3_0583.tif,2917,2.107,1.2446
india,g3_0583.tif,2918,2.107,1.0342
india,g3_0583.tif,2919,2.107,1.093
india,g3_0583.tif,2920,2.825,1.2929
india,g3_0610.tif,3052,2.107,1.1529
india,g3_0610.tif,3053,1.82,1.118
india,g3_0610.tif,3054,2.107,0.9643
india,g3_0610.tif,3055,2.825,0.7278
india,g3_0610.tif,3056,3.034,0.9438
india,g3_0672.tif,3362,2.825,1.4138
india,g3_0672.tif,3363,3.768,1.0651
india,g3_0672.tif,3364,3.231,1.2571
india,g3_0672.tif,3365,4.397,1.4351
india,g3_0672.tif,3366,2.825,1.1907
india,g3_0688.tif,3442,1.82,0.2705
india,g3_0688.tif,3443,3.034,0.5176
india,g3_0688.tif,3444,1.82,0.6947
india,g3_0688.tif,3445,1.82,0.6403
india,g3_0688.tif,3446,1.82,0.4067
india,g3_0713.tif,3567,3.034,1.1351
india,g3_0713.tif,3568,3.768,1.341
india,g3_0713.tif,3569,3.034,0.832
india,g3_0713.tif,3570,3.034,0.6906
india,g3_0713.tif,3571,1.82,0.9496
india,g3_0741.tif,3707,3.034,0.6297
india,g3_0741.tif,3708,3.034,0.8825
india,g3_0741.tif,3709,3.034,1.071
india,g3_0741.tif,3710,3.034,1.3023
india,g3_0741.tif,3711,3.034,1.3321
india,g3_0781.tif,3907,1.82,2.0658
india,g3_0781.tif,3908,5.581,1.7999
india,g3_0781.tif,3909,4.247,1.6271
india,g3_0781.tif,3910,1.82,1.7913
india,g3_0781.tif,3911,2.107,2.1977
india,g3_0783.tif,3917,4.247,0.8682
india,g3_0783.tif,3918,4.397,1.4189
india,g3_0783.tif,3919,3.768,0.9491
india,g3_0783.tif,3920,4.247,1.3429
india,g3_0783.tif,3921,4.82,1.2486
india,g3_0926.tif,4627,2.825,1.4013
india,g3_0926.tif,4628,1.82,1.3097
india,g3_0926.tif,4629,1.109,1.0213
india,g3_0926.tif,4630,1.82,1.3019
india,g3_0926.tif,4631,2.107,1.6693
india,g3_0955.tif,4772,1.82,1.2272
india,g3_0955.tif,4773,3.034,0.935
india,g3_0955.tif,4774,3.034,1.2323
india,g3_0955.tif,4775,3.034,0.8646
india,g3_0955.tif,4776,3.034,1.092
india,g3_1003.tif,5012,3.034,0.6523
india,g3_1003.tif,5013,2.107,0.6399
india,g3_1003.tif,5014,2.825,0.569
india,g3_1003.tif,5015,2.825,0.4869
india,g3_1003.tif,5016,2.825,0.6049
india,g3_1098.tif,5487,1.82,0.7711
india,g3_1098.tif,5488,2.107,0.6331
india,g3_1174.tif,5867,1.82,0.7616
india,g3_1174.tif,5868,0.607,0.5946
india,g3_1174.tif,5869,1.109,1.1118
india,g3_1174.tif,5870,1.82,0.5814
india,g3_1174.tif,5871,0.607,1.0517
india,g3_1318.tif,6587,2.825,1.3176
india,g3_1318.tif,6588,2.825,1.1918
india,g3_1318.tif,6589,3.034,1.6044
india,g3_1318.tif,6590,1.82,1.5758
india,g3_1318.tif,6591,1.82,1.7132
india,g3_1347.tif,6732,3.034,0.9597
india,g3_1347.tif,6733,1.82,0.9453
india,g3_1347.tif,6734,4.247,1.2997
india,g3_1347.tif,6735,2.825,1.6183
india,g3_1347.tif,6736,3.034,1.5863
india,g3_1351.tif,6752,3.231,0.8392
india,g3_1351.tif,6753,2.107,0.9388
india,g3_1351.tif,6754,1.82,0.6871
india,g3_1351.tif,6755,1.82,0.9395
india,g3_1351.tif,6756,2.825,0.631
india,g3_1440.tif,7198,3.768,1.7338
india,g3_1440.tif,7199,3.768,1.6054
india,g3_1440.tif,7200,4.397,1.7445
india,g3_1440.tif,7201,2.825,2.1194
india,g3_1440.tif,7202,3.231,2.2807
india,g3_1487.tif,7433,2.825,1.0312
india,g3_1487.tif,7434,1.82,0.954
india,g3_1487.tif,7435,2.107,1.0735
india,g3_1487.tif,7436,2.825,1.3325
india,g3_1487.tif,7437,2.825,0.9024
india,g3_1515.tif,7573,4.247,0.8388
india,g3_1515.tif,7574,4.247,0.9152
india,g3_1515.tif,7575,5.461,0.8064
india,g3_1515.tif,7576,1.82,0.9783
india,g3_1515.tif,7577,2.107,1.0686
india,g3_1748.tif,8738,3.034,0.9208
india,g3_1748.tif,8739,3.034,1.5817
india,g3_1748.tif,8740,3.034,1.3702
india,g3_1748.tif,8741,4.247,0.7374
india,g3_1748.tif,8742,4.247,1.2812
india,g3_1770.tif,8848,3.034,1.23
india,g3_1770.tif,8849,2.107,1.1487
india,g3_1770.tif,8850,2.107,1.2159
india,g3_1770.tif,8851,2.107,1.2622
india,g3_1770.tif,8852,3.231,1.2625
india,g3_1785.tif,8923,2.107,1.743
india,g3_1785.tif,8924,4.397,1.5037
india,g3_1785.tif,8925,1.82,2.0949
india,g3_1785.tif,8926,2.825,2.3428
india,g3_1785.tif,8927,3.231,1.3467
india,g3_1836.tif,9178,1.82,0.833
india,g3_1836.tif,9179,1.82,0.617
india,g3_1836.tif,9180,1.82,0.8549
india,g3_1836.tif,9181,1.82,0.8842
india,g3_1836.tif,9182,3.034,0.7396
india,g3_1854.tif,9268,3.034,0.8115
india,g3_1854.tif,9269,2.107,1.074
india,g3_1854.tif,9270,1.82,0.7331
india,g3_1854.tif,9271,3.034,0.5732
india,g3_1854.tif,9272,1.82,1.0497
india,g3_1911.tif,9553,3.034,1.7944
india,g3_1911.tif,9554,4.247,1.5759
india,g3_1911.tif,9555,3.231,1.9056
india,g3_1911.tif,9556,3.034,1.3816
india,g3_1911.tif,9557,1.82,1.1985
india,g3_1925.tif,9623,1.109,1.1411
india,g3_1925.tif,9624,1.82,0.9766
india,g3_1925.tif,9625,1.82,1.1368
india,g3_1925.tif,9627,2.825,1.126
india,g3_1964.tif,9818,3.231,1.2922
india,g3_1964.tif,9819,3.034,0.9515
india,g3_1964.tif,9820,3.768,1.1526
india,g3_1964.tif,9821,4.397,0.8441
india,g3_1964.tif,9822,4.82,0.9524
